path	bytes	sha256
external_validation/audit_and_results/region_preparation_audit/CAD_L12.json	2009	f3a1819fe3285fe59d89e6aa12ce8a0f2c77edd4deca640b6bf569e696884cd2
external_validation/audit_and_results/region_preparation_audit/HF_L01.json	2924	c3e104ff9bfb5a15481f988462ae4b2d9e2350a44bf5c49ee0ef9742a63fb44c
external_validation/audit_and_results/region_preparation_audit/HF_L02.json	2019	97a30c5044466b7d27fde2633e5d33ab23d3a052b95b2aef7abb3c80785ccaf3
external_validation/audit_and_results/region_preparation_audit/HF_L03.json	2019	039f11929f2fb0b60a995adcbdc7220f7d8855c8647130e023b5ccac5700ec46
external_validation/audit_and_results/region_preparation_audit/HF_L04.json	2932	95fafb633663f400771634b10644ecf8bf918a282f3f77adada012cf35dc419b
external_validation/audit_and_results/region_preparation_audit/HF_L05.json	2939	fa48e0f11be3db05b87f5787bd290799b0a045578bce20faaa8d53378523471e
external_validation/audit_and_results/region_preparation_audit/HF_L06.json	2926	512891e13e9076f17609a20231483f2d8ff3c26f085470170ddab684a55a1612
external_validation/audit_and_results/region_preparation_audit/HF_L07.json	2931	4010f1750b0bb6803526ba2381af6d4da258e7ff1ce7ef535cccc829539c39c5
external_validation/audit_and_results/region_preparation_audit/HF_L08.json	2010	63d448d29f5a3e9cbc6487a33c3802eb0983b5ed2bd13f57d945b09273c4f409
external_validation/audit_and_results/region_preparation_audit/HF_L09.json	2010	2c51e6a6f4731f2db2918d189282370a7b7d0250189350d4d8e7007b006420f4
external_validation/audit_and_results/region_preparation_audit/HF_L10.json	1997	34494376eb78690d81db145e4a12cd8219d2cbf10a21e3f8851311fa23c6e2dc
external_validation/audit_and_results/region_preparation_audit/HF_L11.json	4763	b211a5bc4714e3c8489897432008d2586052f8dcef8181437d45ae05cf0a3fe2
external_validation/audit_and_results/region_preparation_audit/HF_L12.json	2939	8deb8d1f1eb1c772af32fec48b3e11cd0751b39faaabc2ca871ace6ee793e1a3
external_validation/audit_and_results/regional_gwas_preparation_summary.tsv	189	79a6444b6280fcd056fd427d7f81847b90b51f32c982085fc0fd65c28aa269cb
external_validation/audit_and_results/regions.audit.json	896	f8cedc01a93c0433eb1cbbda39913a3b5a82f1e718bb3763cb86841382e25fd2
external_validation/audit_and_results/regions.tsv	2822	9c6aff019ffcd0d081a78f461760c8d014281435494b4052f2b10e5a7f9d87e9
external_validation/audit_and_results/rerun_agreement.tsv	7737	6afb9bf32a8bd50150ab155a0d2e528d86f58990e1a829a87f6c54c3d1988aea
external_validation/audit_and_results/source_verification.tsv	4832	5e413305bb602d0e4d3e1259d802292456b09c203640c9506a19a753edaf77a4
external_validation/audit_and_results/verification_run_record.md	2936	0fe834b358d3cb75e371cbd2e83d012e0e10b7690acfcb8e63aceabb0c2f2b32
external_validation/code_and_protocol/analyze_complete_case_ld_sensitivity.py	17238	e62669bb1ec1ff19852f1c274423cb342d0e0eeee8ac54cd4a863f9015666955
external_validation/code_and_protocol/benchmark_coloc_susie_smoke.py	15639	5b1a90d7b8dbb23aa9f57a040e58e02d80c726b48c3d386962ba887986fcb041
external_validation/code_and_protocol/config/amendment_ledger.tsv	518	919a90359915ad4ff0f94c31598ae58601342060196faff789e8fe316a1e8c19
external_validation/code_and_protocol/config/implementation_correction_ledger.tsv	1287	4d6fea446bf9fa9c451514c2a08708b9eec6afa66cca17ddf3fb3c16975c0bad
external_validation/code_and_protocol/config/metadata.lock.example.json	704	36bc2e02f1a8e309ca1b33d6206ae7bf9cba2f2f0a2f7639bcd7d8b4f62eb754
external_validation/code_and_protocol/config/metadata.locked.v2.json	1146	265bc05c486bbeb75db06311250f8ba85ca269c8bbd946a2bc8984e0db64fc55
external_validation/code_and_protocol/config/model_implementation.freeze.json	426	894930f9434689a8b745bd89d5d628a2b1b8d48b6d8e5cbaee4df11d9ca979ad
external_validation/code_and_protocol/config/model_implementation.lock.json	1812	a771251b9e9db3e56210cfd8229393b6bba1110d696431eef82adafd0f82f345
external_validation/code_and_protocol/config/paths.example.json	793	eb21a614a94183f2946ecf540bcdc211f2b53985f36514c768ad7a919a527566
external_validation/code_and_protocol/config/protocol.freeze.json	687	4c9c3812be9f778e8900cafce8e5c121f01e8f7ab5f5704aa5ac0bce0d791094
external_validation/code_and_protocol/config/protocol.json	5621	8b6b852432fdb7b5c2a891cb1c51f7d0a456a3b6983692ccef6cbb10363ed48a
external_validation/code_and_protocol/config/protocol.v2.freeze.json	636	f0ce3e289a2d0e182ab3be7197d14a7ca03e69fe72ce9684485e4537db09f8fe
external_validation/code_and_protocol/config/protocol.v2.json	6402	37c4731bb407b4d49b3b0ba9876c727720467a9afb17537c983eb4be4d28a52e
external_validation/code_and_protocol/config/sources.json	3157	0c7c079787611f57788dbd4bbd1a9f69195ed2ae03909246baeabfc967926984
external_validation/code_and_protocol/dispatch_parallel_gates.py	8014	be8dd6d156bdd566d72f8706d56558f5c4e5340ddb890bb0a1afb278ee405464
external_validation/code_and_protocol/dispatch_ready_models.py	18014	e53975ce5ef4ac088aa92f70b04f7a467466e0eb1ea92434af3bcfd1f8d16d79
external_validation/code_and_protocol/external_gate.py	15735	744fb6ecd6d50a3c572a424f605b3a20e037f6007353bf667f324fe8c1da1a83
external_validation/code_and_protocol/freeze_model_implementation.py	6376	f4d27bb355ec4f4f7abe129e40aa00c513fd9b2a358864d73af3640cc1f4063b
external_validation/code_and_protocol/freeze_regions_registry.py	1443	9f8eb5ea241133888c927833e2ec17173bb071ba36aed5451b2ed70fd7703f43
external_validation/code_and_protocol/freeze_runtime_indices.py	994	f2aa66866576f7a115b6fc972f0cc956af37f1faa4e85d7c387b73f5ee703ffd
external_validation/code_and_protocol/make_external_validation_figure.py	29606	595a91f77824ef19649943b883585820bb321f9704c42c4fbc5cafc4ba0a5a7c
external_validation/code_and_protocol/prepare_external_validation_from_raw.py	56195	129918a8adbfebc6da08e09022ba8331dd19f504863a20d3381d29d5a9d9b7fc
external_validation/code_and_protocol/raw_prep/extract_eqtl_region_with_n_audit.py	3003	4216629cfbaec04f9f37466dd5ecb51de9257054a44b676eaed22036f2a73dc4
external_validation/code_and_protocol/raw_prep/raw_to_prepared_smoke.py	10014	0fd8201edef36fe521f402989f91e1dbb5e58d7b26cc90e35b507340fd09280c
external_validation/code_and_protocol/raw_prep/strict_roundtrip_liftover.py	4740	9d13b8bb380756c803850cee0a7c2440e6d4812a621a4933fecf145728755df2
external_validation/code_and_protocol/README.md	9665	48ad4afc949ac2905051ce2758f9bae4719bd130b9d80eed781d618b4978be11
external_validation/code_and_protocol/run_coloc_susie_rank_diagnostic.R	9963	f46fe8e94c9371b98dadac81ce025769f7c8a2888a3470f1d957c31d5e84680e
external_validation/code_and_protocol/run_external_validation.py	37414	7c49fa48fe8c80c4510497b7f63bbe0ee406722b8398bcaa6f8fe632959432fb
external_validation/code_and_protocol/select_regions_streaming.py	2461	7579c255f3fcaf2341a961742235ee571a4427866cf45f4407858ad964f17f87
external_validation/code_and_protocol/tests/fixtures/final_nonready_attempts.tsv	194	c7669aa6d2ce6e6d146a30e7be347fb8dd4ba20fd5a248b3b3af1479a8b00299
external_validation/code_and_protocol/tests/fixtures/final_nonready_gates/units/NONREADY_FINAL_PROBE/gate.json	168	c8c470f03d4bc39e8ce39e47ec678a7ca0554bf221197b02dcdc0ede69970786
external_validation/code_and_protocol/tests/fixtures/generate_external_validation_figure_fixture.py	3700	9568c5c83d788d834ac77cb7621f09273b1d94838ca26aa45256ad2819726abd
external_validation/code_and_protocol/tests/fixtures/README.md	1252	136127fdb5a173805483c1f896928543813842e7f3704105dba5a6b4aa1e1322
external_validation/code_and_protocol/tests/fixtures/v6_probe_attempts.tsv	274	92e91a10e78fa21c8de6d38f6028223498eb8eac840710d0d918845e85beb2f4
external_validation/code_and_protocol/tests/test_coloc_api_ceiling.R	4186	fcef3cf8088a882c33dc242de1bf99af6b9e083f80725c898b2673befc64936b
external_validation/code_and_protocol/tests/test_complete_case_ld_sensitivity.py	6944	eabafae3cf7c66cf4667fba4de0429ff131e739c75c57914d1911a959a3ddad1
external_validation/code_and_protocol/tests/test_external_validation.py	12745	54cc0b2817d2aadda8f28577ab28406b02d878fa3b73c299ae32b99e0fb1a3b8
external_validation/code_and_protocol/tests/test_prepare_external_validation_from_raw.py	8444	507ce27d6455ff4e571405702ab543f823c5afe4f9dfaecbfcc7945329f06684
external_validation/code_and_protocol/tests/test_runner_minimal.R	2887	099fa790c27ee42eff607f24be748719a6baf2825400769da4862688ea6f8578
external_validation/code_and_protocol/validate_prepared_full.py	5226	73feb5a84034c2f5ffb0c1813a75505d0902c73faa8c22b6dac55c39d44c4145
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__CAD/gnu_time.txt	1135	cbdefac8b249261bae98223829b9fb4018819b92a8a52723640793a2ec3d36a3
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__CAD/model_implementation_policy.csv	794	858845d836bfb4c0fc9e74824585165a17d60c8523bb7d12302420f6408a0535
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__CAD/status.csv	655	e8e26b290121a0d5192d986f353946a238f1e8df151a661f4fefe1a18d142a60
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__CAD/status.json	2888	1cc7cc3076ebf84ad21de3ea99608dcfbde26524393f5d2a465395f6f3ada582
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__HF/gnu_time.txt	1176	7a4a769fa46d3f74d58c94bcc6d56a0776242305a7681d2085958022fe23f24f
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__HF/model_implementation_policy.csv	794	858845d836bfb4c0fc9e74824585165a17d60c8523bb7d12302420f6408a0535
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__HF/status.csv	764	8713acbb683ee93c53dc14186093659746e537fe7c6acbe236b6b9ea31a763bf
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__HF/status.json	2625	d733af99aa1961d96ce9cafe8e2c7cb855398bb292af55f83ba54a133cd9d493
external_validation/formal_pre_run_probe/CAD_L01__QTD000131__HF/stderr.log	605	4739802f968d59729b637d122dcfd39b6596112edebdeb45eacd6eb3802abf28
external_validation/formal_pre_run_probe/dispatch_summary.json	7585	76875516a752e5e23c8c221b96210163ff5d0daea36c82225291106350b6899a
external_validation/formal_pre_run_probe/dispatch_summary.tsv	597	a1bbf43d0ef8da216b82292584e695b8ce73c9b3b48664cc45a736e6e85eb7d6
external_validation/formal_pre_run_probe/gates/CAD_gate.json	2123	b8dceec7bc6d959c573bd27cd4e81a8d9e0b86de7235d2712805bc61548674b9
external_validation/formal_pre_run_probe/gates/HF_gate.json	2125	dcded8869868501b25247176066833085fbde3a52c5ca383510279ab9f7d7f9d
external_validation/formal_pre_run_probe/nonready/dispatch_summary.tsv	243	88639cd1401008ecd54db48e895f745284268940465c706b073a894ab99ba74e
external_validation/formal_pre_run_probe/nonready/status.json	294	9a5b1a9be88bbe13007e96049d3b9069da81abface137f055d607b145369d17f
external_validation/formal_pre_run_probe/run_configuration.json	1329	1739eafc8e126410fa5b91e3bf6de0b8dca65ba5d5eb2b66ce09e26949c2d792
external_validation/methods_audit/DOCUMENTATION_CORRECTIONS.tsv	4417	07e2f5c80a21bc47fffea16c63358430011bc85413333bc0b61f2f12b83e834b
external_validation/methods_audit/downstream_benchmark_status.md	8354	771b4a92e5fe0a70fd742a32acdc6c3484a092b06071d5bc9dbd5143d30dcf2b
external_validation/methods_audit/FINAL_STRICT_PEER_REVIEW_SELF_CHECK.md	9654	f03572aaf1a4c5fc3a3d1d83049ef12fc5156437abee13e9a8163464e66762d1
external_validation/methods_audit/integrity_freeze_deviation_20260902.tsv	765	7a10b0eb021f64187c6562324330626820e59bca8e4cfa0ae7fa27a5ff59cc70
external_validation/methods_audit/MANUSCRIPT_PREFLIGHT.md	23594	30fa28ea3ad3b65a99a589b082886cb99ac69dff85b8d912e956961800087a87
external_validation/methods_audit/PRE_RESULT_METHODS_RECHECK.md	17410	7bfadbd66e64bf01c19d3f9f3c233a28b0012b4117de340b9482383a03b56307
external_validation/methods_audit/PREP_CODE_AUDIT.md	13632	ad8302f72fd5af152eeb9b63f9461d35cc51e3f634a51836bff045580042ddd4
external_validation/source_audit/cad_a1_sentinel_sign_audit.tsv	956	b6b0881ef6ff1c13bb8aafeb8fc3472c100c7982f4e756c7bda68aaf9a281375
external_validation/source_audit/data_manifest.json	39353	743027e58ae4d539b623da19eff112a03706f67e3b7c57cbed4b5afd84d04e37
external_validation/source_audit/data_manifest.tsv	22859	ab04fcae7b03a52023bd4ad1d7aa97a97af906a2391527759b8a8adc6bc4ae89
external_validation/source_audit/execution_environment_extension.tsv	576	181ddeabc4dc70a6450b9813103a3b3f326da04bfad1d8499ca6bdaf8841ef4a
external_validation/source_audit/external_validation_data_preparation_report.md	4304	83fecf2ed5ba140d7ffdbdaee8b55fd762ecd65c5466cc7bf902ce0e3a4dd202
external_validation/source_audit/verification_summary.tsv	997	272c761dc9f7af39c3fdecdcdc51784ccb26d297f0d005338a1186e83f23a91f
prior_verification/code/aggregate_multi_outcome.py	4576	4b45a22d187d8ff46399bd598811112515b8ee5889af5dfbce9a1ffd8e9f3800
prior_verification/code/aggregate_simulation.py	6743	ff84804d20e5d5db55275782859d951a6a42e2b9123b510482f9b23bea9d929b
prior_verification/code/analyze_pilot.py	6315	1e031a0f730b7e3029eb9017d906349a46b303bab811e2264a47ce39ece5c6fc
prior_verification/code/assemble_ifitm2_coloc_inputs.py	3670	2a9534e0054d9678b09eb578a6b486b228731b8c010d506fa20ba9ed1867eba0
prior_verification/code/assemble_preflight_summary_audit.py	1016	1a90512b263a3e31457efed6c187f13de92b38c3e3c70ed0a44a073f53e460f1
prior_verification/code/audit_1000g_eur_reference.py	5851	dd9f2b6f23b99bef10aa6282378077154eef16e89bd2e38cbbe17aaf1936aa93
prior_verification/code/audit_1000g_eur_stream.py	3226	74f8d47c34f9b89b72fc164471769d41467b8ac3a01ad250e4fa0013d070e53c
prior_verification/code/audit_final_submission_package.py	9155	ed8f07c0d6ab9c93ae31a69b5ffc173a658caafd28e75fbeb0a0bf8aede01576
prior_verification/code/audit_ld_matrix_numeric.py	1318	f78db9205f611baeacb4bd5f335053050a59401e113da873c27bb86a5b07f822
prior_verification/code/bonferroni_mtc.py	4261	7f5b568613f1ef9adfe630f6a042569c139697a0b6609ee9fb009d8b320b838f
prior_verification/code/build_1000g_eur_ld.py	5388	75ae15c84affc5ab5515edacbb70326631b05e73c0de4b83e68d2d2f999c11b1
prior_verification/code/build_candidate_confirmation_table.py	1056	effac1866563273cec8f918ef37db37825b65d95a86b18b75f06e9f87997fe27
prior_verification/code/build_coordinate_audit.py	865	e9670a52163282962d59cdde315af19e7d89622a96981ddbb4205d1c95737e2f
prior_verification/code/build_cross_ancestry_ld_benchmark.py	11696	e1d2d6c080b64bfaaefc2522dae62df7a1e1e423e6a8b769e7458a638fbe6bf0
prior_verification/code/build_journal_neutral_manuscript_docx.py	19001	3a3fbdeaa9dbc71aefd6a0a449765a3b3f0a2db2343b2918345e33e5666d33b1
prior_verification/code/build_local_eur_ld_for_harmonized.py	4867	ab797f3920a61fc1377b7672e2661279f3b82511bd7eaed47f601b81d6e4ae07
prior_verification/code/build_local_eur_ld_stream.py	6442	52017a6a1fb6b7344258001abb335953858cb178f0633f8381834a92aa3b953f
prior_verification/code/build_reanalysis_candidate_inputs.py	1343	a65733d5a4090740a9047824fbbfe34ef123e3c2cb7a89d5de57a50db37f6896
prior_verification/code/build_revised_policy_audit.py	4556	b86fef46a42cf103ad357972c40ed924afc544094912a5aff78a2b18d2f1c6e7
prior_verification/code/build_revision_review_doc.py	4311	e32b43d28a6f1dd5f214006c651891a3d7a8e2db47995070607dd4846cb1a365
prior_verification/code/check_coloc_environment.R	149	6397da5a3f0cd879a01636e5aed783ce08253463f7256e305d10c93ec907b2c1
prior_verification/code/diagnose_coloc_result.R	933	8502dd2fbabd5eabf01729bc31583bcafbc585a4ea2dca65f57d39b1bd6a945e
prior_verification/code/download_verified_input.py	3804	1a0f9a24d0b56810f44d2182a8c031c33966a66794d06cb3607b80411915f554
prior_verification/code/extract_eqtl_gene_bgzf_indexed.py	4133	5b850540ff4702fc502386176877032124480ec6ce9ab501c23845c236ef1094
prior_verification/code/extract_eqtl_gene_complete.py	3180	dd08586bc9719241fe5300e5a5b4b9c3e8030036f745d6c9c0892f0eb2453ddd
prior_verification/code/extract_eqtl_gene_tabix_complete.py	3440	3517ae460673c2c43565714084500624767d7e1b000da259aa47e3d62cab5a04
prior_verification/code/extract_gwas_region_complete.py	2988	cc0592be25d1b0b9b095410c4523d40660ca3cd49f0f1088d447534109b488e9
prior_verification/code/extract_regional_summary.py	2337	10e5f01bfe09e1540d15f1b6627f53924afb1c05349af73298b32bc03c32b6a3
prior_verification/code/generate_main_audit_figures.mjs	15285	4601cf290ae0b8fc690e8b6f8450ae5aa4a82a5daf2cc893a3eed80ad8ab83c2
prior_verification/code/generate_multiregion_transfer_figure.mjs	9201	71c8541f6c988fe672c72907ebe670a87b00ec1794e560a421c0b7a188f8f9c8
prior_verification/code/generate_nature_style_audit_figures.R	26539	5be79885bcd291d4aa44b473a84b5d650f49a375ad1fe66a44a8affec267ee20
prior_verification/code/generate_preflight_validation_figure.mjs	11107	7771e5dd9cbdfd86dcac2b5cad52ed63f93b9b8cc9f1365d93ff5b31cfdd1752
prior_verification/code/generate_publication_status_figure.mjs	7382	6d6d4df8a525344b46213cd68341fbfd7c1a82ebe0c126da2164423b32c1dd65
prior_verification/code/generate_reanalysis_figures.py	8136	fa4bf07028a8131d56c4d9a8b54b7abea38f5f5f45e53b123d95b97181dc4f0d
prior_verification/code/generate_revised_audit_figures.R	8577	1a086e3808baedca387d50867cbbb9b5ddfec31532b0021a279416f7ec15800f
prior_verification/code/harmonize_ifitm2_cad_audited.py	7193	2dd6711d0ba8aa3630c1885f59c4f5c930d01908e7e98658f9e408fa3aa6b610
prior_verification/code/harmonize_regional_summary.py	1586	1630a129047c87154230473ea1ae31952563cda83557bd1147b76a8a5da7c778
prior_verification/code/harmonize_regional_summary_by_position.py	2347	d6a6e6f032aed2e253e6cd1d16045de8988f442dc4d89f6c395e51acdbbad687
prior_verification/code/hcsmr/__init__.py	87	01881333bb6b250b7fba3c1ca0e3bcb0e3f9dc8fea5529d22ffac02e606f3089
prior_verification/code/hcsmr/atlas.py	9735	7123aeef7b8d5a91246f5db640518ab531557d4e1130a2b1b91c41e63e777d8d
prior_verification/code/hcsmr/baselines.py	7494	dc59ce6a14d60519329ec9d6c968c093cc7ffaed05c61eca58f16a88cb14352a
prior_verification/code/hcsmr/gwas_io.py	4656	c49607836a3aaba87a6fdcc0d673ecd09077fe2fa4daf2f38dcc122c02cee335
prior_verification/code/hcsmr/iv_library.py	9269	928d564f0d9570ba82cb41e7632280c04cb490815aea4ac959b3b00fcdc68a6e
prior_verification/code/hcsmr/model.py	15817	51a39e98ec416174fad7cef51bdbc7479dd233a02f08966515b079d1d0c8c9f3
prior_verification/code/hcsmr/reanalysis/__init__.py	75	049f89f4df27959de019fdbfb1a7726db183f7f8a5bbcfbdcfcce6b474cc70bc
prior_verification/code/hcsmr/reanalysis/benchmarks.py	4252	a30652587d5672f242806007968f69f19dac9ddfc08eef5500bdf58413bc73e0
prior_verification/code/hcsmr/reanalysis/calibrated_simulations.py	5449	51c91e28bd9b26f7bb052eca9663fb2d4a516e52b8fd439a04847b3473c67448
prior_verification/code/hcsmr/reanalysis/candidate_confirmation.py	3102	32c66641b514cc47618ef3062605751f60681998777a80f413efe4d66fea53a5
prior_verification/code/hcsmr/reanalysis/candidate_inputs.py	1974	e597e0ed19166d399eca768b982d5a33e72237ec1b8dda56565c51b8009ed349
prior_verification/code/hcsmr/reanalysis/candidate_sensitivity.py	6091	d5b834c4a86d7e6c321a79e72108df0079f75d557e8cb5dbe530e45ffc57b5d9
prior_verification/code/hcsmr/reanalysis/coloc_contract.py	1127	1eff58b5ff30f411632a358669328a8f8314e69a7d291ed58321bdc4d9bf953c
prior_verification/code/hcsmr/reanalysis/coloc_input_preparation.py	1584	23eb8ac06070f827041ffb74239df60a5d129f317b98972cd3f6e071a53d9dac
prior_verification/code/hcsmr/reanalysis/confirmation.py	1412	b44425446490b083c42c544dd0240537072931e67e34282d3ab91262942c40d3
prior_verification/code/hcsmr/reanalysis/context_registry.py	2303	6c8363da6e8ad33c63457a8f0fab391618ab794cb3e9643fbbc6de5936905e88
prior_verification/code/hcsmr/reanalysis/contexts.csv	678	4c41c10dc1091733b0869d55b9e336559b4a6e4c6c5b16693bccb9a6c31689bc
prior_verification/code/hcsmr/reanalysis/coordinate_contract.py	2865	1dfa55104b4cc5bb2e782547fb067981afe5fbad1587d71e3ccd85da2f2b6532
prior_verification/code/hcsmr/reanalysis/coordinate_sources.csv	765	999e20ced82b449a773f07ee130462b72b694ecb6ebb564a34cb69d1a75f924a
prior_verification/code/hcsmr/reanalysis/diagnostics.py	1691	516ae4b606679907cddecb3564ed6439a3d066dac941a2a9567d1b010a8063e2
prior_verification/code/hcsmr/reanalysis/eqtl_prefilter.py	678	1444338b1c56d040d0e1f239ca9bad3a4f716c399546691a0a6667ae2b3e88d4
prior_verification/code/hcsmr/reanalysis/gwas_prefilter.py	1030	bdc44c7d0c18fc146d65e9d93327aa1d9275149dc25d2053d3bcde925453eb42
prior_verification/code/hcsmr/reanalysis/harmonization.py	7276	67cbe89e22538e00b5b8edfeb869cd4038e03eb68b14e7e0743cbda842a06fc1
prior_verification/code/hcsmr/reanalysis/hierarchical_validation.py	8615	f3eb4814d1fd4c51fd07e2307d19ddee186467fc1d383a371595d61828e11b6b
prior_verification/code/hcsmr/reanalysis/ld_reference.py	2120	2fd63690419e964afe988f138d970418c1a6913aa95ed38c53b1c73c66148516
prior_verification/code/hcsmr/reanalysis/liftover_contract.py	699	294ec09d02af037686e6c3be9016149ac767a7b501a5d1be890f6fef55f1ed61
prior_verification/code/hcsmr/reanalysis/manifest.py	727	071f640d3f32a4552a11d6dc6864af727af3f5ecc2ddd7feacb7aea77df1f1fe
prior_verification/code/hcsmr/reanalysis/preflight_gate.py	15734	6ab35abf6b8af4c7bfa67d52795757060459f9c54a11f11ff19d8bd31c1243e9
prior_verification/code/hcsmr/reanalysis/raw_gwas_verification.py	11171	94febdec1bd71883e68852264ea73d9799c5fb96cc7805e741ef573fd3b1e51f
